Release date,Last Updated,CVE Number,CVE Number (Link),CVE Title,Vector String,CWE,revision,security_updates
"Apr 9, 2024","Apr 18, 2024",CVE-2024-28930,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-28930,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-191: Integer Underflow (Wrap or Wraparound),"['1.1\nApr 18, 2024\nCorrected Cumulative Update version numbers and reference KB numbers in the FAQ: ""There are GDR and/or CU (Cumulative Update) updates offered for my version of SQL Server. How do I know which update to use?"" These are informational changes only.\n', '1.0\nApr 9, 2024\nInformation published.\n']","[('Microsoft Visual Studio 2022 version 17.8', '-', '17.8.9'), ('Microsoft Visual Studio 2022 version 17.6', '-', '17.6.14'), ('Microsoft Visual Studio 2022 version 17.4', '-', '17.4.18'), ('Microsoft Visual Studio 2022 version 17.9', '-', '17.9.6'), ('Microsoft Visual Studio 2019 version 16.11 (includes 16.0 - 16.10)', '-', '16.11.35'), ('Microsoft ODBC Driver 17 for SQL Server on Windows', '-', '17.10.6.1'), ('Microsoft SQL Server 2022 for x64-based Systems (GDR)', '-', '16.0.1115.1'), ('Microsoft SQL Server 2019 for x64-based Systems (GDR)', '-', '15.0.2110.4'), ('Microsoft ODBC Driver 18 for SQL Server on MacOS', '-', '18.3.3.1'), ('Microsoft ODBC Driver 18 for SQL Server on Linux', '-', '18.3.3.1'), ('Microsoft ODBC Driver 18 for SQL Server on Windows', '-', '18.3.3.1'), ('Microsoft ODBC Driver 17 for SQL Server on MacOS', '-', '17.10.6.1'), ('Microsoft ODBC Driver 17 for SQL Server on Linux', '-', '17.10.6.1'), ('Microsoft SQL Server 2022 for x64-based Systems (CU 12)', '-', '16.0.4120.1'), ('Microsoft SQL Server 2019 for x64-based Systems (CU 25)', '-', '15.0.4360.2')]"
"Apr 9, 2024","Apr 18, 2024",CVE-2024-28933,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-28933,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-191: Integer Underflow (Wrap or Wraparound),"['1.1\nApr 18, 2024\nCorrected Cumulative Update version numbers and reference KB numbers in the FAQ: ""There are GDR and/or CU (Cumulative Update) updates offered for my version of SQL Server. How do I know which update to use?"" These are informational changes only.\n', '1.0\nApr 9, 2024\nInformation published.\n']","[('Microsoft Visual Studio 2019 version 16.11 (includes 16.0 - 16.10)', '-', '16.11.35'), ('Microsoft SQL Server 2022 for x64-based Systems (CU 12)', '-', '16.0.4120.1'), ('Microsoft SQL Server 2019 for x64-based Systems (CU 25)', '-', '15.0.4360.2'), ('Microsoft ODBC Driver 18 for SQL Server on MacOS', '-', '18.3.3.1'), ('Microsoft ODBC Driver 18 for SQL Server on Linux', '-', '18.3.3.1'), ('Microsoft ODBC Driver 18 for SQL Server on Windows', '-', '18.3.3.1'), ('Microsoft ODBC Driver 17 for SQL Server on MacOS', '-', '17.10.6.1'), ('Microsoft ODBC Driver 17 for SQL Server on Linux', '-', '17.10.6.1'), ('Microsoft ODBC Driver 17 for SQL Server on Windows', '-', '17.10.6.1'), ('Microsoft SQL Server 2022 for x64-based Systems (GDR)', '-', '16.0.1115.1'), ('Microsoft SQL Server 2019 for x64-based Systems (GDR)', '-', '15.0.2110.4'), ('Microsoft Visual Studio 2022 version 17.8', '-', '17.8.9'), ('Microsoft Visual Studio 2022 version 17.6', '-', '17.6.14'), ('Microsoft Visual Studio 2022 version 17.4', '-', '17.4.18'), ('Microsoft Visual Studio 2022 version 17.9', '-', '17.9.6')]"
"Jun 15, 2023","Jan 9, 2024",CVE-2023-29356,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29356,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-416: Use After Free,"['2.0\nJan 9, 2024\nIn the Security Updates table, added Microsoft Visual Studio 2019 version 16.11, Visual Studio 2022 version 17.2, Visual Studio 2022 version 17.4, Visual Studio 2022 version 17.6, and Visual Studio 2022 version 17.8 because these products are also affected by this vulnerability. Microsoft strongly recommends that customers running any of these products install the updates to be fully protected from the vulnerability. Customers whose systems are configured to receive automatic updates do not need to take any further action.\n', '1.2\nOct 11, 2023\nUpdated product information in the Software Update table. This is an informational change only.\n', '1.1\nJul 11, 2023\nAdded an FAQ to inform customers who have installed Microsoft SQL Server 2022 for x64-based Systems (GDR) or Microsoft SQL Server 2019 for x64-based Systems (GDR) are vulnerable. Microsoft recommends updating to the latest cumulative update to be protected from this vulnerability.\n', '1.0\nJun 15, 2023\nInformation published.\n']","[('Microsoft Visual Studio 2019 version 16.11 (includes 16.0 - 16.10)', '-', '16.11.33'), ('Microsoft Visual Studio 2022 version 17.8', '-', '17.8.4'), ('Microsoft Visual Studio 2022 version 17.6', '-', '17.6.11'), ('Microsoft Visual Studio 2022 version 17.4', '-', '17.4.15'), ('Microsoft Visual Studio 2022 version 17.2', '-', '17.2.23'), ('Microsoft ODBC Driver 18 for SQL Server on MacOS', '-', '18.2.1.1'), ('Microsoft ODBC Driver 17 for SQL Server on MacOS', '-', '17.10.4.1'), ('Microsoft ODBC Driver 18 for SQL Server on Windows', '-', '18.2.2.1'), ('Microsoft ODBC Driver 17 for SQL Server on Windows', '-', '17.10.4.1'), ('Microsoft ODBC Driver 18 for SQL Server on Linux', '-', '18.2.1.1'), ('Microsoft ODBC Driver 17 for SQL Server on Linux', '-', '17.10.4.1')]"
"Apr 9, 2024","Apr 18, 2024",CVE-2024-29043,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-29043,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-416: Use After Free,"['1.1\nApr 18, 2024\nCorrected Cumulative Update version numbers and reference KB numbers in the FAQ: ""There are GDR and/or CU (Cumulative Update) updates offered for my version of SQL Server. How do I know which update to use?"" These are informational changes only.\n', '1.0\nApr 9, 2024\nInformation published.\n']","[('Microsoft SQL Server 2019 for x64-based Systems (CU 25)', '-', '15.0.4360.2'), ('Microsoft ODBC Driver 18 for SQL Server on MacOS', '-', '18.3.3.1'), ('Microsoft ODBC Driver 18 for SQL Server on Linux', '-', '18.3.3.1'), ('Microsoft ODBC Driver 18 for SQL Server on Windows', '-', '18.3.3.1'), ('Microsoft ODBC Driver 17 for SQL Server on MacOS', '-', '17.10.6.1'), ('Microsoft ODBC Driver 17 for SQL Server on Linux', '-', '17.10.6.1'), ('Microsoft ODBC Driver 17 for SQL Server on Windows', '-', '17.10.6.1'), ('Microsoft SQL Server 2022 for x64-based Systems (GDR)', '-', '16.0.1115.1'), ('Microsoft SQL Server 2019 for x64-based Systems (GDR)', '-', '15.0.2110.4'), ('Microsoft SQL Server 2022 for x64-based Systems (CU 12)', '-', '16.0.4120.1')]"
"Jun 15, 2023","Jan 9, 2024",CVE-2023-29349,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29349,Microsoft ODBC and OLE DB Remote Code Execution Vulnerability,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-191: Integer Underflow (Wrap or Wraparound),"['2.0\nJan 9, 2024\nIn the Security Updates table, added Microsoft Visual Studio 2019 version 16.11, Visual Studio 2022 version 17.2, Visual Studio 2022 version 17.4, Visual Studio 2022 version 17.6, and Visual Studio 2022 version 17.8 because these products are also affected by this vulnerability. Microsoft strongly recommends that customers running any of these products install the updates to be fully protected from the vulnerability. Customers whose systems are configured to receive automatic updates do not need to take any further action.\n', '1.2\nOct 11, 2023\nUpdated product information in the Software Update table. This is an informational change only.\n', '1.1\nJul 11, 2023\nAdded an FAQ to inform customers who have installed Microsoft SQL Server 2022 for x64-based Systems (GDR) or Microsoft SQL Server 2019 for x64-based Systems (GDR) are vulnerable. Microsoft recommends updating to the latest cumulative update to be protected from this vulnerability.\n', '1.0\nJun 15, 2023\nInformation published.\n']","[('Microsoft Visual Studio 2022 version 17.8', '-', '17.8.4'), ('Microsoft Visual Studio 2022 version 17.6', '-', '17.6.11'), ('Microsoft Visual Studio 2022 version 17.4', '-', '17.4.15'), ('Microsoft Visual Studio 2022 version 17.2', '-', '17.2.23'), ('Microsoft Visual Studio 2019 version 16.11 (includes 16.0 - 16.10)', '-', '16.11.33'), ('Microsoft ODBC Driver 17 for SQL Server on Windows', '-', '17.10.4.1'), ('Microsoft ODBC Driver 18 for SQL Server on Windows', '-', '18.2.2.1'), ('Microsoft ODBC Driver 17 for SQL Server on Linux', '-', '17.10.4.1'), ('Microsoft ODBC Driver 17 for SQL Server on MacOS', '-', '17.10.4.1'), ('Microsoft ODBC Driver 18 for SQL Server on Linux', '-', '18.2.1.1'), ('Microsoft ODBC Driver 18 for SQL Server on MacOS', '-', '18.2.1.1'), ('Microsoft OLE DB Driver 19 for SQL Server', '-', '19.3.0001.0'), ('Microsoft OLE DB Driver 18 for SQL Server', '-', '18.6.0006.0')]"
"Apr 9, 2024","Apr 18, 2024",CVE-2024-29045,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-29045,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-121: Stack-based Buffer Overflow,"['1.1\nApr 18, 2024\nCorrected Cumulative Update version numbers and reference KB numbers in the FAQ: ""There are GDR and/or CU (Cumulative Update) updates offered for my version of SQL Server. How do I know which update to use?"" These are informational changes only.\n', '1.0\nApr 9, 2024\nInformation published.\n']","[('Microsoft SQL Server 2022 for x64-based Systems (CU 12)', '-', '16.0.4120.1'), ('Microsoft OLE DB Driver 18 for SQL Server', '-', '18.7.0002.0'), ('Microsoft OLE DB Driver 19 for SQL Server', '-', '19.3.0003.0'), ('Microsoft SQL Server 2022 for x64-based Systems (GDR)', '-', '16.0.1115.1'), ('Microsoft SQL Server 2019 for x64-based Systems (GDR)', '-', '15.0.2110.4'), ('Microsoft SQL Server 2019 for x64-based Systems (CU 25)', '-', '15.0.4360.2')]"
"Apr 9, 2024","Apr 18, 2024",CVE-2024-28906,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-28906,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow,"['1.1\nApr 18, 2024\nCorrected Cumulative Update version numbers and reference KB numbers in the FAQ: ""There are GDR and/or CU (Cumulative Update) updates offered for my version of SQL Server. How do I know which update to use?"" These are informational changes only.\n', '1.0\nApr 9, 2024\nInformation published.\n']","[('Microsoft SQL Server 2022 for x64-based Systems (GDR)', '-', '16.0.1115.1'), ('Microsoft SQL Server 2019 for x64-based Systems (GDR)', '-', '15.0.2110.4'), ('Microsoft OLE DB Driver 18 for SQL Server', '-', '18.7.0002.0'), ('Microsoft OLE DB Driver 19 for SQL Server', '-', '19.3.0003.0'), ('Microsoft SQL Server 2022 for x64-based Systems (CU 12)', '-', '16.0.4120.1'), ('Microsoft SQL Server 2019 for x64-based Systems (CU 25)', '-', '15.0.4360.2')]"
"Apr 9, 2024","Apr 18, 2024",CVE-2024-28908,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-28908,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow,"['1.1\nApr 18, 2024\nCorrected Cumulative Update version numbers and reference KB numbers in the FAQ: ""There are GDR and/or CU (Cumulative Update) updates offered for my version of SQL Server. How do I know which update to use?"" These are informational changes only.\n', '1.0\nApr 9, 2024\nInformation published.\n']","[('Microsoft OLE DB Driver 18 for SQL Server', '-', '18.7.0002.0'), ('Microsoft OLE DB Driver 19 for SQL Server', '-', '19.3.0003.0'), ('Microsoft SQL Server 2022 for x64-based Systems (GDR)', '-', '16.0.1115.1'), ('Microsoft SQL Server 2019 for x64-based Systems (GDR)', '-', '15.0.2110.4'), ('Microsoft SQL Server 2022 for x64-based Systems (CU 12)', '-', '16.0.4120.1'), ('Microsoft SQL Server 2019 for x64-based Systems (CU 25)', '-', '15.0.4360.2')]"
"Apr 9, 2024","Apr 18, 2024",CVE-2024-28909,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-28909,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow,"['1.1\nApr 18, 2024\nCorrected Cumulative Update version numbers and reference KB numbers in the FAQ: ""There are GDR and/or CU (Cumulative Update) updates offered for my version of SQL Server. How do I know which update to use?"" These are informational changes only.\n', '1.0\nApr 9, 2024\nInformation published.\n']","[('Microsoft OLE DB Driver 18 for SQL Server', '-', '18.7.0002.0'), ('Microsoft OLE DB Driver 19 for SQL Server', '-', '19.3.0003.0'), ('Microsoft SQL Server 2022 for x64-based Systems (GDR)', '-', '16.0.1115.1'), ('Microsoft SQL Server 2019 for x64-based Systems (GDR)', '-', '15.0.2110.4'), ('Microsoft SQL Server 2022 for x64-based Systems (CU 12)', '-', '16.0.4120.1'), ('Microsoft SQL Server 2019 for x64-based Systems (CU 25)', '-', '15.0.4360.2')]"
"Apr 9, 2024","Apr 18, 2024",CVE-2024-28910,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-28910,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow,"['1.1\nApr 18, 2024\nCorrected Cumulative Update version numbers and reference KB numbers in the FAQ: ""There are GDR and/or CU (Cumulative Update) updates offered for my version of SQL Server. How do I know which update to use?"" These are informational changes only.\n', '1.0\nApr 9, 2024\nInformation published.\n']","[('Microsoft SQL Server 2022 for x64-based Systems (GDR)', '-', '16.0.1115.1'), ('Microsoft SQL Server 2019 for x64-based Systems (GDR)', '-', '15.0.2110.4'), ('Microsoft SQL Server 2022 for x64-based Systems (CU 12)', '-', '16.0.4120.1'), ('Microsoft SQL Server 2019 for x64-based Systems (CU 25)', '-', '15.0.4360.2'), ('Microsoft OLE DB Driver 18 for SQL Server', '-', '18.7.0002.0'), ('Microsoft OLE DB Driver 19 for SQL Server', '-', '19.3.0003.0')]"
"Apr 9, 2024","Apr 18, 2024",CVE-2024-28911,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-28911,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow,"['1.1\nApr 18, 2024\nCorrected Cumulative Update version numbers and reference KB numbers in the FAQ: ""There are GDR and/or CU (Cumulative Update) updates offered for my version of SQL Server. How do I know which update to use?"" These are informational changes only.\n', '1.0\nApr 9, 2024\nInformation published.\n']",[]
"Apr 9, 2024","Apr 18, 2024",CVE-2024-28912,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-28912,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow,"['1.1\nApr 18, 2024\nCorrected Cumulative Update version numbers and reference KB numbers in the FAQ: ""There are GDR and/or CU (Cumulative Update) updates offered for my version of SQL Server. How do I know which update to use?"" These are informational changes only.\n', '1.0\nApr 9, 2024\nInformation published.\n']","[('Microsoft OLE DB Driver 18 for SQL Server', '-', '18.7.0002.0'), ('Microsoft OLE DB Driver 19 for SQL Server', '-', '19.3.0003.0'), ('Microsoft SQL Server 2019 for x64-based Systems (CU 25)', '-', '15.0.4360.2'), ('Microsoft SQL Server 2022 for x64-based Systems (CU 12)', '-', '16.0.4120.1'), ('Microsoft SQL Server 2022 for x64-based Systems (GDR)', '-', '16.0.1115.1'), ('Microsoft SQL Server 2019 for x64-based Systems (GDR)', '-', '15.0.2110.4')]"
"Apr 9, 2024","Apr 18, 2024",CVE-2024-28913,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-28913,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow,"['1.1\nApr 18, 2024\nCorrected Cumulative Update version numbers and reference KB numbers in the FAQ: ""There are GDR and/or CU (Cumulative Update) updates offered for my version of SQL Server. How do I know which update to use?"" These are informational changes only.\n', '1.0\nApr 9, 2024\nInformation published.\n']","[('Microsoft OLE DB Driver 18 for SQL Server', '-', '18.7.0002.0'), ('Microsoft OLE DB Driver 19 for SQL Server', '-', '19.3.0003.0'), ('Microsoft SQL Server 2022 for x64-based Systems (GDR)', '-', '16.0.1115.1'), ('Microsoft SQL Server 2019 for x64-based Systems (GDR)', '-', '15.0.2110.4'), ('Microsoft SQL Server 2022 for x64-based Systems (CU 12)', '-', '16.0.4120.1'), ('Microsoft SQL Server 2019 for x64-based Systems (CU 25)', '-', '15.0.4360.2')]"
"Apr 9, 2024","Apr 18, 2024",CVE-2024-28914,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-28914,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow,"['1.1\nApr 18, 2024\nCorrected Cumulative Update version numbers and reference KB numbers in the FAQ: ""There are GDR and/or CU (Cumulative Update) updates offered for my version of SQL Server. How do I know which update to use?"" These are informational changes only.\n', '1.0\nApr 9, 2024\nInformation published.\n']","[('Microsoft SQL Server 2019 for x64-based Systems (GDR)', '-', '15.0.2110.4'), ('Microsoft OLE DB Driver 18 for SQL Server', '-', '18.7.0002.0'), ('Microsoft OLE DB Driver 19 for SQL Server', '-', '19.3.0003.0'), ('Microsoft SQL Server 2022 for x64-based Systems (GDR)', '-', '16.0.1115.1'), ('Microsoft SQL Server 2019 for x64-based Systems (CU 25)', '-', '15.0.4360.2'), ('Microsoft SQL Server 2022 for x64-based Systems (CU 12)', '-', '16.0.4120.1')]"
"Apr 9, 2024","Apr 18, 2024",CVE-2024-28915,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-28915,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow,"['1.1\nApr 18, 2024\nCorrected Cumulative Update version numbers and reference KB numbers in the FAQ: ""There are GDR and/or CU (Cumulative Update) updates offered for my version of SQL Server. How do I know which update to use?"" These are informational changes only.\n', '1.0\nApr 9, 2024\nInformation published.\n']","[('Microsoft SQL Server 2019 for x64-based Systems (GDR)', '-', '15.0.2110.4'), ('Microsoft OLE DB Driver 18 for SQL Server', '-', '18.7.0002.0'), ('Microsoft OLE DB Driver 19 for SQL Server', '-', '19.3.0003.0'), ('Microsoft SQL Server 2022 for x64-based Systems (GDR)', '-', '16.0.1115.1'), ('Microsoft SQL Server 2022 for x64-based Systems (CU 12)', '-', '16.0.4120.1'), ('Microsoft SQL Server 2019 for x64-based Systems (CU 25)', '-', '15.0.4360.2')]"
